시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 부천원미구 중동,1178,1178,0,미리내마을(우성),33.54,202312,16,"24,000",15,1993,소향로 206,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1172,1172,0,보람마을(아주),59.94,202312,7,"48,500",12,1995,조마루로 134,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1172,1172,0,보람마을(아주),84.94,202312,9,"60,000",13,1995,조마루로 134,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1172,1172,0,보람마을(아주),59.94,202312,22,"42,000",2,1995,조마루로 134,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1186,1186,0,복사골아파트,39.55,202312,18,"27,000",3,1992,166,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1186,1186,0,복사골아파트,39.55,202312,27,"24,700",12,1992,166,, ,중개거래,-
경기도 부천원미구 중동,1051,1051,0,설악마을(주공),49.8,202312,13,"31,500",10,1993,계남로 195,,20231221,중개거래,경기 부천시
경기도 부천원미구 중동,1101,1101,0,연화마을(쌍용),60,202312,16,"44,000",11,1994,옥산로 47,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1107,1107,0,"위브더스테이트(201,202,203동)",112.14,202312,7,"75,000",7,2006,신흥로 190-1,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1039,1039,0,은하마을(주공1),37.67,202312,5,"23,000",2,1995,중동로 301,,20231220,중개거래,경기 부천시
경기도 부천원미구 중동,1039,1039,0,은하마을(주공1),39.87,202312,20,"24,000",1,1995,301,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1039,1039,0,은하마을(주공1),49.67,202312,27,"37,700",8,1995,중동로 301,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1038,1038,0,은하마을(주공2),47.4,202312,5,"40,000",9,1995,계남로 144,,20231205,중개거래,경기 부천시
경기도 부천원미구 중동,3-207,3,207,중동대림,84.93,202312,23,"47,500",8,2000,계남로 261,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,59.9798,202312,6,"52,000",10,2009,108,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,59.9798,202312,8,"51,800",25,2009,108,, ,중개거래,서울 구로구
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,132.6054,202312,19,"98,000",24,2009,중동로 108,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,84.989,202312,25,"73,000",13,2009,중동로 108,, ,중개거래,-
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,59.9798,202312,28,"51,000",1,2009,108,,20231229,직거래,-
경기도 부천원미구 중동,1288,1288,0,팰리스카운티,59.9798,202312,29,"54,200",11,2009,중동로 108,, ,중개거래,"경기 부천원미구, 서울 구로구"
경기도 부천원미구 중동,1170,1170,0,포도마을(영남),59.955,202312,13,"51,000",5,1994,조마루로 135,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1028,1028,0,한라마을(주공2),41.85,202312,15,"24,000",10,1995,계남로 123,, ,중개거래,경기 부천시
경기도 부천원미구 중동,1028,1028,0,한라마을(주공2),41.85,202312,30,"24,000",7,1995,계남로 123,, ,중개거래,경기 부천원미구
경기도 부천원미구 중동,1027,1027,0,한라마을(주공3),58.14,202312,15,"35,000",9,1996,도약로 106,, ,직거래,-
경기도 부천원미구 춘의동,127,127,0,광성,79.75,202312,22,"35,400",7,1994,옥산로138번길 30,, ,중개거래,-
경기도 부천원미구 춘의동,141-2,141,2,우남푸르미아,84.741,202312,20,"60,000",9,2006,길주로377번길 12,, ,중개거래,경기 부천시
경기도 부천원미구 춘의동,491,491,0,춘의동우민늘사랑,54.0884,202312,18,"36,000",5,2004,부천로245번길 33,, ,중개거래,경기 부천원미구
경기도 성남분당구 구미동,77,77,0,까치마을(1단지)(대우롯데선경),70.66,202312,2,"102,000",3,1995,미금로 184,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,88,88,0,까치마을(2단지)(주공),58.14,202312,2,"80,500",1,1995,미금일로 22,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,88,88,0,까치마을(2단지)(주공),49.67,202312,9,"76,700",12,1995,미금일로 22,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,88,88,0,까치마을(2단지)(주공),58.14,202312,28,"91,000",7,1995,미금일로 22,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,66,66,0,까치마을(3단지)(신원),84.8,202312,25,"135,000",6,1995,미금로 177,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,63,63,0,까치마을(4단지)(롯데),51.32,202312,7,"55,000",11,1995,미금일로 58,,20231219,직거래,-
경기도 성남분당구 구미동,222,222,0,무지개(10단지)(삼성),134.97,202312,6,"105,000",7,1996,구미로 100,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,212,212,0,무지개(12단지)(주공뜨란체),58.14,202312,9,"59,500",8,1995,미금로22번길 10,20231222, ,직거래,-
경기도 성남분당구 구미동,212,212,0,무지개(12단지)(주공뜨란체),58.14,202312,23,"65,000",9,1995,미금로22번길 10,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,201,201,0,무지개(3단지)(신한),53.46,202312,16,"58,000",10,1996,미금로 63,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,220,220,0,무지개(4단지)(주공),58.14,202312,13,"64,000",6,1995,미금로 66,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,221,221,0,무지개(5단지)(청구),58.49,202312,13,"69,000",19,1995,무지개로 144,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,225,225,0,무지개(6단지)(건영),134.82,202312,5,"102,000",10,1995,구미로 115,, ,중개거래,경기 성남분당구
경기도 성남분당구 구미동,225,225,0,무지개(6단지)(건영),134.82,202312,11,"102,000",10,1995,구미로 115,, ,중개거래,경기 성남분당구
경기도 성남분당구 금곡동,181,181,0,청솔마을(한라),69.12,202312,2,"99,000",3,1995,정자일로 72,, ,중개거래,경기 성남분당구
경기도 성남분당구 금곡동,181,181,0,청솔마을(한라),69.12,202312,13,"108,900",16,1995,정자일로 72,, ,중개거래,경기 성남분당구
경기도 성남분당구 대장동,지구BL 11,11,0,판교더샵포레스트11단지,84.9852,202312,13,"92,000",18,2021,판교대장로5길 58,, ,직거래,-
경기도 성남분당구 대장동,지구BL 5,5,0,판교풍경채어바니티(5단지),84.973,202312,12,"107,100",14,2021,판교대장로5길 20,, ,중개거래,경기 성남분당구
경기도 성남분당구 백현동,608,608,0,THESHARP판교퍼스트파크,114.5609,202312,6,"158,000",16,2021,판교백현로 38,, ,중개거래,경기 성남분당구
경기도 성남분당구 백현동,556,556,0,백현마을7단지(주공),84.61,202312,17,"168,000",17,2009,판교역로 98,, ,중개거래,"경기 성남분당구, 경기 화성시"
경기도 성남분당구 백현동,556,556,0,백현마을7단지(주공),84.73,202312,27,"155,500",1,2009,판교역로 98,, ,중개거래,경기 성남분당구
경기도 성남분당구 백현동,530,530,0,판교알파리움2단지,129.253,202312,21,"215,000",9,2015,판교역로 145,, ,중개거래,경기 성남중원구
경기도 성남분당구 분당동,34,34,0,샛별마을(라이프),84.99,202312,4,"98,500",1,1992,분당로 190,, ,중개거래,경기 성남분당구
경기도 성남분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),82.794,202312,1,"135,000",4,2009,동판교로 275,,20231222,중개거래,"경기 성남분당구, 경기 용인수지구"
경기도 성남분당구 삼평동,717,717,0,봇들마을2단지(이지더원),83.392,202312,5,"134,000",3,2009,판교로 393,, ,중개거래,경기 성남분당구
경기도 성남분당구 삼평동,722,722,0,봇들마을3단지(주공),59.95,202312,7,"122,500",17,2009,동판교로 225,, ,중개거래,경기 성남분당구
경기도 성남분당구 삼평동,722,722,0,봇들마을3단지(주공),74.45,202312,15,"138,000",16,2009,동판교로 225,, ,중개거래,경기 성남분당구
경기도 성남분당구 삼평동,718,718,0,봇들마을4단지(주공),84.61,202312,28,"142,700",9,2009,동판교로 226,, ,중개거래,"경기 성남분당구, 경기 화성시"
경기도 성남분당구 서현동,96,96,0,시범우성,64.8,202312,7,"100,000",19,1991,중앙공원로 54,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,96,96,0,시범우성,59.73,202312,15,"89,500",1,1991,중앙공원로 54,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,91,91,0,시범한양,164.18,202312,11,"180,000",10,1991,중앙공원로 17,,20231211,중개거래,경기 성남분당구
경기도 성남분당구 서현동,91,91,0,시범한양,84.99,202312,11,"140,000",20,1991,중앙공원로 17,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,91,91,0,시범한양,35.1,202312,18,"45,400",9,1991,중앙공원로 17,, ,중개거래,경기 성남수정구
경기도 성남분당구 서현동,92,92,0,시범현대,59.55,202312,4,"90,000",1,1991,중앙공원로 20,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,92,92,0,시범현대,49.41,202312,4,"75,000",4,1991,중앙공원로 20,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,92,92,0,시범현대,193.44,202312,11,"200,000",14,1991,중앙공원로 20,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,308,308,0,효자촌(대우),53.82,202312,8,"69,900",4,1994,분당로263번길 13,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,307,307,0,효자촌(미래타운),134.64,202312,1,"118,000",20,1994,불정로376번길 31,, ,중개거래,경기 성남분당구
경기도 성남분당구 서현동,301,301,0,효자촌(삼환),84.157,202312,16,"108,000",18,1992,불정로 361,, ,중개거래,"경기 성남분당구, 서울 서대문구"
경기도 성남분당구 수내동,36,36,0,양지마을(2단지)(청구),84.6,202312,8,"153,000",11,1992,내정로 185,, ,중개거래,경기 성남분당구
경기도 성남분당구 수내동,24,24,0,양지마을(5단지)(한양501-514),28.16,202312,12,"54,500",5,1992,내정로165번길 35,, ,중개거래,경기 성남분당구
경기도 성남분당구 수내동,34,34,0,양지마을(금호1),133.82,202312,16,"198,500",12,1992,수내로 74,, ,중개거래,경기 성남분당구
경기도 성남분당구 수내동,51,51,0,파크타운(대림),84.6,202312,16,"142,500",10,1993,내정로 186,, ,중개거래,경기 성남분당구
경기도 성남분당구 수내동,55,55,0,파크타운(롯데),101.91,202312,1,"140,000",10,1993,내정로 152,, ,중개거래,경기 성남분당구
경기도 성남분당구 수내동,54,54,0,파크타운(삼익),131.49,202312,12,"172,000",14,1993,내정로166번길 42,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,205,205,0,매화마을(주공3),41.85,202312,11,"52,000",9,1993,양현로 537,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,205,205,0,매화마을(주공3),41.85,202312,15,"50,000",2,1993,양현로 537,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,211,211,0,매화마을(주공4),41.85,202312,29,"51,000",5,1993,장미로 193,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,147,147,0,목련마을SK,59.93,202312,22,"49,500",9,1998,판교로743번길 7,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,330,330,0,장미마을(동부),59.76,202312,12,"82,000",11,1993,장미로 55,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,330,330,0,장미마을(동부),59.76,202312,16,"79,000",4,1993,장미로 55,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,330,330,0,장미마을(코오롱)1,59.55,202312,1,"80,000",8,1993,장미로 55,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,334,334,0,장미마을(현대),74.61,202312,8,"92,000",12,1993,장미로 101,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,517,517,0,탑마을(벽산),114.93,202312,8,"115,000",1,1994,야탑로 124,, ,중개거래,경기 성남분당구
경기도 성남분당구 야탑동,518,518,0,탑마을(주공),35.28,202312,22,"48,000",4,1993,매화로 12,,20231222,중개거래,경기 성남분당구
경기도 성남분당구 운중동,922,922,0,산운마을11단지(판교포레라움),59.84,202312,2,"103,500",6,2009,판교원로 68,, ,중개거래,경기 성남분당구
경기도 성남분당구 운중동,918,918,0,산운마을13단지(태영),115.52,202312,1,"157,000",27,2010,판교원로82번길 30,, ,중개거래,"경기 성남분당구, 경기 용인기흥구"
경기도 성남분당구 운중동,916,916,0,산운마을14단지(경남아너스빌),115.44,202312,28,"132,000",2,2009,판교원로82번길 60,, ,중개거래,"경기 성남분당구, 경기 의왕시"
경기도 성남분당구 이매동,133,133,0,아름마을(두산),158.4,202312,6,"185,000",12,1992,탄천로 95,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,140,140,0,아름마을(풍림),75.15,202312,5,"130,000",5,1993,탄천로 35,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,122,122,0,이매촌(금강),50.82,202312,11,"80,000",12,1992,서현로 177,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,117,117,0,이매촌(동신3),84.6,202312,16,"122,500",12,1992,양현로94번길 28,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,100,100,0,이매촌(삼성),127.83,202312,8,"130,000",3,1994,양현로 192,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,100,100,0,이매촌(삼성),101.91,202312,11,"133,000",4,1994,양현로 192,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,100,100,0,이매촌(삼성),73.25,202312,11,"105,000",2,1994,양현로 192,, ,중개거래,"경기 성남분당구, 경기 안양동안구"
경기도 성남분당구 이매동,99,99,0,이매촌(삼환),84.93,202312,7,"125,000",8,1994,양현로 220,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,116,116,0,이매촌(성지),84.9,202312,15,"145,000",11,1992,이매로 54,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,123,123,0,이매촌(청구),133.15,202312,17,"187,000",10,1992,양현로94번길 29,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,124,124,0,이매촌(한신),84.9,202312,5,"92,000",17,1992,서현로 181,,20231222,직거래,-
경기도 성남분당구 이매동,124,124,0,이매촌(한신),66.27,202312,6,"100,000",25,1992,서현로 181,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,124,124,0,이매촌(한신),84.9,202312,12,"123,500",14,1992,서현로 181,, ,중개거래,경기 성남분당구
경기도 성남분당구 이매동,124,124,0,이매촌(한신),84.9,202312,12,"123,500",14,1992,서현로 181,20240110, ,중개거래,경기 성남분당구
경기도 성남분당구 정자동,88,88,0,느티마을(3단지)(공무원),58.71,202312,11,"92,000",9,1994,느티로 70,, ,직거래,-
경기도 성남분당구 정자동,01월 13일,13,1,동양정자파라곤(3단지),166.38,202312,13,"210,000",4,2004,정자일로 230,, ,중개거래,경기 성남분당구
경기도 성남분당구 정자동,01월 28일,28,1,로얄팰리스,158.69,202312,12,"165,000",8,2003,성남대로 449,, ,중개거래,경기 성남분당구
경기도 성남분당구 정자동,174-1,174,1,분당더샵스타파크,116.7905,202312,14,"167,000",4,2007,정자일로 121,,20231222,중개거래,"경기 성남분당구, 서울 서초구"
경기도 성남분당구 정자동,125,125,0,상록마을(라이프2차),49.14,202312,6,"85,000",6,1994,정자로76번길 10,, ,중개거래,경기 성남분당구
